spacing,radius,rho,bin,nz,ny,nx,solid_angle_weight,g,total_area_rel_err,closure_residual
1x1x1,96,96,19,0.796875,-0.572593508394,-0.192683441218,0.0052975,1.082441665,0.0874577760696,3.92393726401e-08
1x1x1,96,96,20,0.786458333333,0.298582614783,0.540677086698,0.0052575,1.09908964818,0.0874577760696,3.92393726401e-08
1x1x1,96,96,21,0.776041666667,0.148118707209,-0.613041744233,0.0052125,1.0707118051,0.0874577760696,3.92393726401e-08
1x1x1,96,96,22,0.765625,-0.53378157148,0.359020324388,0.005195,1.09351988819,0.0874577760696,3.92393726401e-08
1x1x1,96,96,23,0.755208333333,0.648170234934,0.0976510102847,0.0051675,1.05120379275,0.0874577760696,3.92393726401e-08
1x1x1,96,96,24,0.744791666667,-0.419402342514,-0.51902509415,0.005145,1.08482575937,0.0874577760696,3.92393726401e-08
1x1x1,96,96,25,0.734375,-0.0420513673856,0.677440065154,0.0051225,1.0356716631,0.0874577760696,3.92393726401e-08
1x1x1,96,96,26,0.723958333333,0.49660199884,-0.478822290986,0.0051225,1.07461111548,0.0874577760696,3.92393726401e-08
1x1x1,96,96,27,0.713541666667,-0.700384251181,0.0178938712554,0.005105,1.03913494613,0.0874577760696,3.92393726401e-08
1x1x1,96,96,28,0.703125,0.536414580467,0.466770427767,0.0050975,1.07438073738,0.0874577760696,3.92393726401e-08
1x1x1,96,96,29,0.692708333333,-0.0813820240353,-0.716611562211,0.005125,1.04163185067,0.0874577760696,3.92393726401e-08
1x1x1,96,96,30,0.682291666667,-0.429854302484,0.591357218805,0.00513,1.06449601011,0.0874577760696,3.92393726401e-08
1x1x1,96,96,31,0.671875,0.725809493546,-0.1475959466,0.005135,1.06405794842,0.0874577760696,3.92393726401e-08
1x1x1,96,96,32,0.661458333333,-0.642875692428,-0.386243080649,0.005155,1.0703866149,0.0874577760696,3.92393726401e-08
1x1x1,96,96,33,0.651041666667,0.2157078078,0.727746446173,0.00518,1.06655749718,0.0874577760696,3.92393726401e-08
1x1x1,96,96,34,0.640625,0.336389852652,-0.690247402319,0.005195,1.07126878362,0.0874577760696,3.92393726401e-08
1x1x1,96,96,35,0.630208333333,-0.72227313096,0.284884153456,0.0052125,1.07667539806,0.0874577760696,3.92393726401e-08
1x1x1,96,96,36,0.619791666667,0.732806301934,0.280808144071,0.0052175,1.08001323814,0.0874577760696,3.92393726401e-08
1x1x1,96,96,37,0.609375,-0.354291835567,-0.709323201809,0.0052225,1.070508514,0.0874577760696,3.92393726401e-08
1x1x1,96,96,38,0.598958333333,-0.220067676801,0.769947486883,0.0052375,1.08356900999,0.0874577760696,3.92393726401e-08
1x1x1,96,96,39,0.588541666667,0.688913119091,-0.42310450357,0.00524,1.06244866762,0.0874577760696,3.92393726401e-08
1x1x1,96,96,40,0.578125,-0.801131552578,-0.154789275595,0.0052325,1.08137278465,0.0874577760696,3.92393726401e-08
1x1x1,96,96,41,0.567708333333,0.490509428699,0.661141247103,0.00525,1.0542586193,0.0874577760696,3.92393726401e-08
1x1x1,96,96,42,0.557291666667,0.0856390673282,-0.825888581112,0.005245,1.08167348137,0.0874577760696,3.92393726401e-08
1x1x1,96,96,43,0.546875,-0.626186194407,0.555714480924,0.0052475,1.04207322154,0.0874577760696,3.92393726401e-08
1x1x1,96,96,44,0.536458333333,0.843821650791,0.013322096455,0.00524,1.07968406714,0.0874577760696,3.92393726401e-08
1x1x1,96,96,45,0.526041666667,-0.61795511062,-0.584304412262,0.005245,1.04711434766,0.0874577760696,3.92393726401e-08
1x1x1,96,96,46,0.515625,0.0614245344552,0.854609785775,0.005235,1.08587274175,0.0874577760696,3.92393726401e-08
1x1x1,96,96,47,0.505208333333,0.535827073273,-0.676501210256,0.0052425,1.06013335208,0.0874577760696,3.92393726401e-08
1x1x1,96,96,48,0.494791666667,-0.858010282246,0.13783889929,0.0052375,1.1012831218,0.0874577760696,3.92393726401e-08
1x1x1,96,96,49,0.484375,0.730663748565,0.481156259346,0.0052375,1.08006714111,0.0874577760696,3.92393726401e-08
1x1x1,96,96,50,0.473958333333,-0.215141764045,-0.853860363073,0.0052325,1.11325313186,0.0874577760696,3.92393726401e-08
1x1x1,96,96,51,0.463541666667,-0.420760494856,0.779801083118,0.005225,1.10200891843,0.0874577760696,3.92393726401e-08
1x1x1,96,96,52,0.453125,0.842078126281,-0.292544293421,0.0052325,1.1169696363,0.0874577760696,3.92393726401e-08
1x1x1,96,96,53,0.442708333333,-0.823324868413,-0.355169667413,0.0052375,1.1153560478,0.0874577760696,3.92393726401e-08
1x1x1,96,96,54,0.432291666667,0.369255861144,0.822662764407,0.00522,1.11676413035,0.0874577760696,3.92393726401e-08
1x1x1,96,96,55,0.421875,0.284969384693,-0.860705486309,0.00523,1.11866379402,0.0874577760696,3.92393726401e-08
1x1x1,96,96,56,0.411458333333,-0.795694042493,0.444491879196,0.00523,1.10781647961,0.0874577760696,3.92393726401e-08
1x1x1,96,96,57,0.401041666667,0.891476934588,0.210794821318,0.0052275,1.11980336761,0.0874577760696,3.92393726401e-08
1x1x1,96,96,58,0.390625,-0.517481563559,-0.761331032306,0.0052275,1.0926284223,0.0874577760696,3.92393726401e-08
1x1x1,96,96,59,0.380208333333,-0.133324114806,0.91524111778,0.005225,1.10764551851,0.0874577760696,3.92393726401e-08
1x1x1,96,96,60,0.369791666667,0.719810109505,-0.587475556528,0.00523,1.07579659632,0.0874577760696,3.92393726401e-08
1x1x1,96,96,61,0.359375,-0.931671492584,-0.0532713739439,0.005225,1.09798790126,0.0874577760696,3.92393726401e-08
1x1x1,96,96,62,0.348958333333,0.653753328556,0.671442229086,0.0052225,1.06755207554,0.0874577760696,3.92393726401e-08
1x1x1,96,96,63,0.338541666667,-0.0286206332758,-0.94051602819,0.0052225,1.09435278322,0.0874577760696,3.92393726401e-08
1x1x1,96,96,64,0.328125,-0.616609502448,0.715630285738,0.00521,1.07453777071,0.0874577760696,3.92393726401e-08
1x1x1,96,96,65,0.317708333333,0.941599449775,-0.111588041982,0.0052225,1.0986138551,0.0874577760696,3.92393726401e-08
1x1x1,96,96,66,0.307291666667,-0.772464512813,-0.555761106989,0.0052125,1.08875768402,0.0874577760696,3.92393726401e-08
1x1x1,96,96,67,0.296875,0.194853630458,0.934824741367,0.005215,1.11274275271,0.0874577760696,3.92393726401e-08
1x1x1,96,96,68,0.286458333333,0.489408566136,-0.823663085646,0.00521,1.11262243564,0.0874577760696,3.92393726401e-08
1x1x1,96,96,69,0.276041666667,-0.920173892153,0.277634663658,0.005205,1.12337288514,0.0874577760696,3.92393726401e-08
1x1x1,96,96,70,0.265625,0.868687891882,0.418120444217,0.005215,1.12028433918,0.0874577760696,3.92393726401e-08
1x1x1,96,96,71,0.255208333333,-0.359150765063,-0.897707878183,0.0052075,1.12231091221,0.0874577760696,3.92393726401e-08
1x1x1,96,96,72,0.244791666667,-0.34251650652,0.907060903519,0.0052125,1.1226616581,0.0874577760696,3.92393726401e-08
1x1x1,96,96,73,0.234375,0.867565879192,-0.438631741483,0.0052,1.12153338621,0.0874577760696,3.92393726401e-08
1x1x1,96,96,74,0.223958333333,-0.938368850757,-0.263261400246,0.0052075,1.11270823052,0.0874577760696,3.92393726401e-08
1x1x1,96,96,75,0.213541666667,0.515325285967,0.829963737907,0.0052,1.10697094075,0.0874577760696,3.92393726401e-08
1x1x1,96,96,76,0.203125,0.181057916801,-0.962267252451,0.0052,1.10126451309,0.0874577760696,3.92393726401e-08
1x1x1,96,96,77,0.192708333333,-0.785191676739,0.588504485152,0.005205,1.08406492811,0.0874577760696,3.92393726401e-08
1x1x1,96,96,78,0.182291666667,0.978483764805,0.096639900025,0.0052025,1.08149850738,0.0874577760696,3.92393726401e-08
1x1x1,96,96,79,0.171875,-0.657475059342,-0.733611294023,0.0052075,1.06677774435,0.0874577760696,3.92393726401e-08
1x1x1,96,96,80,0.161458333333,-0.0107648683834,0.986820816666,0.0052025,1.06135121256,0.0874577760696,3.92393726401e-08
1x1x1,96,96,81,0.151041666667,0.675651868991,-0.721582266176,0.005205,1.05417636733,0.0874577760696,3.92393726401e-08
1x1x1,96,96,82,0.140625,-0.987157506633,0.0757935780503,0.0052,1.06606524953,0.0874577760696,3.92393726401e-08
1x1x1,96,96,83,0.130208333333,0.780217402013,0.611806011352,0.0051975,1.07122678232,0.0874577760696,3.92393726401e-08
1x1x1,96,96,84,0.119791666667,-0.162253492913,-0.979450744364,0.0051975,1.08078276545,0.0874577760696,3.92393726401e-08
1x1x1,96,96,85,0.109375,-0.542624697676,0.832823839024,0.0051975,1.08958986952,0.0874577760696,3.92393726401e-08
1x1x1,96,96,86,0.0989583333333,0.963735625716,-0.247832386885,0.0051975,1.09268767664,0.0874577760696,3.92393726401e-08
1x1x1,96,96,87,0.0885416666667,-0.878902540412,-0.468711742674,0.0051975,1.0989080218,0.0874577760696,3.92393726401e-08
1x1x1,96,96,88,0.078125,0.331755024111,0.940125038679,0.0052,1.10131793922,0.0874577760696,3.92393726401e-08
1x1x1,96,96,89,0.0677083333333,0.390717758838,-0.918017001218,0.0051975,1.09706563062,0.0874577760696,3.92393726401e-08
1x1x1,96,96,90,0.0572916666667,-0.908808504434,0.413261136812,0.0051975,1.09078254117,0.0874577760696,3.92393726401e-08
1x1x1,96,96,91,0.046875,0.94979756759,0.309333662853,0.00519,1.09324652296,0.0874577760696,3.92393726401e-08
1x1x1,96,96,92,0.0364583333333,-0.491612984005,-0.87005026515,0.005195,1.08701298737,0.0874577760696,3.92393726401e-08
1x1x1,96,96,93,0.0260416666667,-0.225283791454,0.973945093373,0.00519,1.08004172455,0.0874577760696,3.92393726401e-08
1x1x1,96,96,94,0.015625,0.824186637317,-0.566102681713,0.0051925,1.07195231297,0.0874577760696,3.92393726401e-08
1x1x1,96,96,95,0.00520833333333,-0.990233899138,-0.139318693152,0.0051975,1.0552552158,0.0874577760696,3.92393726401e-08
1x1x1,96,96,96,-0.00520833333333,0.636059234209,0.771622656381,0.00519,1.05155223057,0.0874577760696,3.92393726401e-08
1x1x1,96,96,97,-0.015625,0.0522076653274,-0.998514005438,0.00519,1.03192272587,0.0874577760696,3.92393726401e-08
1x1x1,96,96,98,-0.0260416666667,-0.712828045206,0.700855198714,0.0051825,1.04015514749,0.0874577760696,3.92393726401e-08
1x1x1,96,96,99,-0.0364583333333,0.99871261894,-0.0352688913907,0.00519,1.02988887957,0.0874577760696,3.92393726401e-08
1x1x1,96,96,100,-0.046875,-0.759912919414,-0.64833254529,0.005185,1.04859782879,0.0874577760696,3.92393726401e-08
1x1x1,96,96,101,-0.0572916666667,0.122327227816,0.990834857212,0.0051925,1.05550013072,0.0874577760696,3.92393726401e-08
1x1x1,96,96,102,-0.0677083333333,0.578720655735,-0.812710270775,0.0051925,1.07126086166,0.0874577760696,3.92393726401e-08
1x1x1,96,96,103,-0.078125,-0.974963705142,0.208188035271,0.0051925,1.07955865739,0.0874577760696,3.92393726401e-08
1x1x1,96,96,104,-0.0885416666667,0.85878585479,0.504625830569,0.0052,1.09231320498,0.0874577760696,3.92393726401e-08
1x1x1,96,96,105,-0.0989583333333,-0.292084194013,-0.951259203304,0.0052,1.09712303724,0.0874577760696,3.92393726401e-08
1x1x1,96,96,106,-0.109375,-0.426724190192,0.897743601971,0.0052,1.10480596906,0.0874577760696,3.92393726401e-08
1x1x1,96,96,107,-0.119791666667,0.919956875824,-0.373268406407,0.005195,1.10545649928,0.0874577760696,3.92393726401e-08
1x1x1,96,96,108,-0.130208333333,-0.929256731576,-0.345727807314,0.0052,1.10857442374,0.0874577760696,3.92393726401e-08
1x1x1,96,96,109,-0.140625,0.451020641283,0.881365412591,0.0052025,1.1029943538,0.0874577760696,3.92393726401e-08
1x1x1,96,96,110,-0.151041666667,0.262377631806,-0.95307103264,0.005205,1.10688924587,0.0874577760696,3.92393726401e-08
1x1x1,96,96,111,-0.161458333333,-0.83586362771,0.524655317773,0.0051975,1.100113006,0.0874577760696,3.92393726401e-08
1x1x1,96,96,112,-0.171875,0.969007433858,0.177436122317,0.0052075,1.09461347853,0.0874577760696,3.92393726401e-08
1x1x1,96,96,113,-0.182291666667,-0.593528159353,-0.783896722993,0.005195,1.08502978997,0.0874577760696,3.92393726401e-08
1x1x1,96,96,114,-0.192708333333,-0.0916796553185,0.976963837132,0.0052025,1.07904209995,0.0874577760696,3.92393726401e-08
1x1x1,96,96,115,-0.203125,0.725971891916,-0.657042651982,0.0052025,1.07039346007,0.0874577760696,3.92393726401e-08
1x1x1,96,96,116,-0.213541666667,-0.97691619664,-0.00589078433271,0.0052,1.07921045488,0.0874577760696,3.92393726401e-08
1x1x1,96,96,117,-0.223958333333,0.714656044032,0.662653305778,0.0052125,1.06860513086,0.0874577760696,3.92393726401e-08
1x1x1,96,96,118,-0.234375,-0.0791495764448,-0.968918832474,0.0052,1.09586115298,0.0874577760696,3.92393726401e-08
1x1x1,96,96,119,-0.244791666667,-0.594556529698,0.765884830065,0.005215,1.08704801703,0.0874577760696,3.92393726401e-08
1x1x1,96,96,120,-0.255208333333,0.95310397529,-0.162669969213,0.005205,1.10792675782,0.0874577760696,3.92393726401e-08
1x1x1,96,96,121,-0.265625,-0.810309665504,-0.522342421565,0.0052125,1.10242835956,0.0874577760696,3.92393726401e-08
1x1x1,96,96,122,-0.276041666667,0.243916135403,0.929680545754,0.00521,1.12073668605,0.0874577760696,3.92393726401e-08
1x1x1,96,96,123,-0.286458333333,0.446710572054,-0.847579664739,0.00522,1.11169644009,0.0874577760696,3.92393726401e-08
1x1x1,96,96,124,-0.296875,-0.898932180041,0.322158610099,0.0052175,1.12607856404,0.0874577760696,3.92393726401e-08
1x1x1,96,96,125,-0.307291666667,0.877416041191,0.368392348262,0.005215,1.1203486004,0.0874577760696,3.92393726401e-08
1x1x1,96,96,126,-0.317708333333,-0.396700095284,-0.861214519926,0.00522,1.12074603752,0.0874577760696,3.92393726401e-08
1x1x1,96,96,127,-0.328125,-0.288143607371,0.899615054291,0.0052175,1.12468038555,0.0874577760696,3.92393726401e-08
1x1x1,96,96,128,-0.338541666667,0.816951793255,-0.466882541361,0.005225,1.11076990257,0.0874577760696,3.92393726401e-08
1x1x1,96,96,129,-0.348958333333,-0.914050235156,-0.206737150046,0.0052275,1.11583899625,0.0874577760696,3.92393726401e-08
1x1x1,96,96,130,-0.359375,0.53209386923,0.766632717605,0.00522,1.09723276702,0.0874577760696,3.92393726401e-08
1x1x1,96,96,131,-0.369791666667,0.124954985833,-0.920673869934,0.00523,1.10557356051,0.0874577760696,3.92393726401e-08
1x1x1,96,96,132,-0.380208333333,-0.710805766748,0.591774268807,0.005225,1.07254605397,0.0874577760696,3.92393726401e-08
1x1x1,96,96,133,-0.390625,0.919517727245,0.0435804848133,0.00523,1.0994585836,0.0874577760696,3.92393726401e-08
1x1x1,96,96,134,-0.401041666667,-0.645422014113,-0.650073846032,0.0052325,1.06468749371,0.0874577760696,3.92393726401e-08
1x1x1,96,96,135,-0.411458333333,0.0366095089723,0.910693023902,0.0052225,1.09572247601,0.0874577760696,3.92393726401e-08
1x1x1,96,96,136,-0.421875,0.585088429046,-0.692598739944,0.005225,1.07208678582,0.0874577760696,3.92393726401e-08
1x1x1,96,96,137,-0.432291666667,-0.894389631056,0.11485252627,0.0052275,1.1077820793,0.0874577760696,3.92393726401e-08
1x1x1,96,96,138,-0.442708333333,0.732934130694,0.51654321374,0.0052275,1.08538803511,0.0874577760696,3.92393726401e-08
1x1x1,96,96,139,-0.453125,-0.190408207539,-0.870874531076,0.0052275,1.11467090776,0.0874577760696,3.92393726401e-08
1x1x1,96,96,140,-0.463541666667,-0.445167361746,0.766129978072,0.0052425,1.09202035277,0.0874577760696,3.92393726401e-08
1x1x1,96,96,141,-0.473958333333,0.840489543811,-0.262565848899,0.005235,1.1133907768,0.0874577760696,3.92393726401e-08
1x1x1,96,96,142,-0.484375,-0.791963571178,-0.371718389782,0.005235,1.10796469182,0.0874577760696,3.92393726401e-08
1x1x1,96,96,143,-0.494791666667,0.330651685357,0.803648349446,0.00524,1.10648348959,0.0874577760696,3.92393726401e-08
1x1x1,96,96,144,-0.505208333333,0.296974786917,-0.810290389839,0.005245,1.10758420195,0.0874577760696,3.92393726401e-08
1x1x1,96,96,145,-0.515625,-0.760832843947,0.394035839672,0.00525,1.0915201246,0.0874577760696,3.92393726401e-08
1x1x1,96,96,146,-0.526041666667,0.821046080035,0.221728436132,0.0052325,1.10507095424,0.0874577760696,3.92393726401e-08
1x1x1,96,96,147,-0.536458333333,-0.452138867822,-0.712588872213,0.0052475,1.07473865308,0.0874577760696,3.92393726401e-08
1x1x1,96,96,148,-0.546875,-0.146776923158,0.824247698937,0.00524,1.09266211705,0.0874577760696,3.92393726401e-08
1x1x1,96,96,149,-0.557291666667,0.659521393673,-0.504437835171,0.0052325,1.05540907686,0.0874577760696,3.92393726401e-08
1x1x1,96,96,150,-0.567708333333,-0.819994226452,-0.0729158202926,0.0052375,1.07311509973,0.0874577760696,3.92393726401e-08
1x1x1,96,96,151,-0.578125,0.550471860921,0.602289145435,0.0052325,1.04182604761,0.0874577760696,3.92393726401e-08
1x1x1,96,96,152,-0.588541666667,0.000931038014913,-0.808466350422,0.005225,1.06500301651,0.0874577760696,3.92393726401e-08
1x1x1,96,96,153,-0.598958333333,-0.541598879655,0.589847072119,0.00523,1.0410756819,0.0874577760696,3.92393726401e-08
1x1x1,96,96,154,-0.609375,0.789925544007,-0.0684086566171,0.005215,1.06365069186,0.0874577760696,3.92393726401e-08
1x1x1,96,96,155,-0.619791666667,-0.622240912109,-0.47819926519,0.005215,1.05200742618,0.0874577760696,3.92393726401e-08
1x1x1,96,96,156,-0.630208333333,0.134358847893,0.764712466611,0.00521,1.06579193062,0.0874577760696,3.92393726401e-08
1x1x1,96,96,157,-0.640625,0.412874559906,-0.647405751563,0.0051975,1.06220912874,0.0874577760696,3.92393726401e-08
1x1x1,96,96,158,-0.651041666667,-0.73324473465,0.196206287799,0.0051875,1.06800242817,0.0874577760696,3.92393726401e-08
1x1x1,96,96,159,-0.661458333333,0.665171752321,0.34643818089,0.0051675,1.07123388369,0.0874577760696,3.92393726401e-08
1x1x1,96,96,160,-0.671875,-0.253275186776,-0.696014126393,0.005145,1.0677840978,0.0874577760696,3.92393726401e-08
1x1x1,96,96,161,-0.682291666667,-0.279726327956,0.675448934447,0.0051325,1.07754177556,0.0874577760696,3.92393726401e-08
1x1x1,96,96,162,-0.692708333333,0.653583307642,-0.30493282031,0.0051275,1.06878002855,0.0874577760696,3.92393726401e-08
1x1x1,96,96,163,-0.703125,-0.678228393358,-0.213591855692,0.00511,1.06509083418,0.0874577760696,3.92393726401e-08
1x1x1,96,96,164,-0.713541666667,0.350594254188,0.606582194645,0.0051,1.07656650816,0.0874577760696,3.92393726401e-08
1x1x1,96,96,165,-0.723958333333,0.148898648324,-0.673582603787,0.0051275,1.05333142001,0.0874577760696,3.92393726401e-08
1x1x1,96,96,166,-0.734375,-0.555704111595,0.389725928996,0.0051175,1.08433917994,0.0874577760696,3.92393726401e-08
1x1x1,96,96,167,-0.744791666667,0.661664725655,0.0865168427988,0.00515,1.04427988792,0.0874577760696,3.92393726401e-08
1x1x1,96,96,168,-0.755208333333,-0.421847741447,-0.501701959633,0.005165,1.09434809885,0.0874577760696,3.92393726401e-08
1x1x1,96,96,169,-0.765625,-0.0273193919723,0.642706783998,0.005205,1.04313766444,0.0874577760696,3.92393726401e-08
1x1x1,96,96,170,-0.776041666667,0.445384705447,-0.446533084722,0.00522,1.0995116488,0.0874577760696,3.92393726401e-08
1x1x1,96,96,171,-0.786458333333,-0.617016512538,0.0278192952142,0.0052425,1.05627218433,0.0874577760696,3.92393726401e-08
1x1x1,96,96,172,-0.796875,0.463406001299,0.387614644118,0.00528,1.10624034449,0.0874577760696,3.92393726401e-08
1x1x1,96,96,173,-0.807291666667,-0.0780214718032,-0.584972490694,0.0052975,1.07150958597,0.0874577760696,3.92393726401e-08
1x1x1,96,96,174,-0.817708333333,-0.329306139322,0.472134036267,0.005325,1.10995875354,0.0874577760696,3.92393726401e-08
1x1x1,96,96,175,-0.828125,0.547016886404,-0.122398980239,0.005335,1.08728467371,0.0874577760696,3.92393726401e-08
1x1x1,96,96,176,-0.838541666667,-0.472414291704,-0.271426988816,0.0053075,1.11170938054,0.0874577760696,3.92393726401e-08
1x1x1,96,96,177,-0.848958333333,0.16003751995,0.503644458395,0.00524,1.09938007052,0.0874577760696,3.92393726401e-08
1x1x1,96,96,178,-0.859375,0.215004411687,-0.463947962955,0.0051725,1.11428701643,0.0874577760696,3.92393726401e-08
1x1x1,96,96,179,-0.869791666667,-0.45538501913,0.189965630969,0.005135,1.10818693503,0.0874577760696,3.92393726401e-08
1x1x1,96,96,180,-0.880208333333,0.446393755041,0.16113939739,0.0051125,1.11279519144,0.0874577760696,3.92393726401e-08
1x1x1,96,96,181,-0.890625,-0.211094643681,-0.402773088456,0.005145,1.11961851674,0.0874577760696,3.92393726401e-08
1x1x1,96,96,182,-0.901041666667,-0.111037088154,0.419278761667,0.0052375,1.10539717773,0.0874577760696,3.92393726401e-08
1x1x1,96,96,183,-0.911458333333,0.346289232829,-0.222097892435,0.005345,1.11712316356,0.0874577760696,3.92393726401e-08
1x1x1,96,96,184,-0.921875,-0.381812943416,-0.0660708756964,0.00521,1.10338181773,0.0874577760696,3.92393726401e-08
1x1x1,96,96,185,-0.932291666667,0.221145062214,0.286229121024,0.0051275,1.11817231473,0.0874577760696,3.92393726401e-08
1x1x1,96,96,186,-0.942708333333,0.0279280699829,-0.332447020096,0.005195,1.09540941046,0.0874577760696,3.92393726401e-08
1x1x1,96,96,187,-0.953125,-0.222347496653,0.205217750468,0.005475,1.11052868434,0.0874577760696,3.92393726401e-08
1x1x1,96,96,188,-0.963541666667,0.267556465781,-0.000997103797653,0.004935,1.08690822498,0.0874577760696,3.92393726401e-08
1x1x1,96,96,189,-0.973958333333,-0.167751073382,-0.152527841097,0.005395,1.08236356342,0.0874577760696,3.92393726401e-08
1x1x1,96,96,190,-0.984375,0.0160479338162,0.175351997979,0.0052575,1.06702025851,0.0874577760696,3.92393726401e-08
1x1x1,96,96,191,-0.994791666667,0.0617157356321,-0.0811215625216,0.0049075,1.04773413213,0.0874577760696,3.92393726401e-08
3x1x1,48,16,0,0.994791666667,0.0369365437488,-0.0950012192893,0.0048975,1.02059905769,0.158534407616,-2.93113950889e-08
3x1x1,48,16,1,0.984375,-0.1579098305,0.0779124175379,0.00525,1.00709407829,0.158534407616,-2.93113950889e-08
3x1x1,48,16,2,0.973958333333,0.217690772682,0.0633710692655,0.00538,1.0786830121,0.158534407616,-2.93113950889e-08
3x1x1,48,16,3,0.963541666667,-0.138910573698,-0.228672930431,0.004955,1.14793760846,0.158534407616,-2.93113950889e-08
3x1x1,48,16,4,0.953125,-0.0588488368755,0.296798835532,0.00549,1.15690453242,0.158534407616,-2.93113950889e-08
3x1x1,48,16,5,0.942708333333,0.268897369958,-0.197472030155,0.0052025,1.20004269222,0.158534407616,-2.93113950889e-08
3x1x1,48,16,6,0.932291666667,-0.359592085253,-0.0390612402212,0.0051125,1.24246795314,0.158534407616,-2.93113950889e-08
3x1x1,48,16,7,0.921875,0.255784143466,0.291068645385,0.0052375,1.24807391126,0.158534407616,-2.93113950889e-08
3x1x1,48,16,8,0.911458333333,0.00850073482239,-0.411304563681,0.005335,1.22167663411,0.158534407616,-2.93113950889e-08
3x1x1,48,16,9,0.901041666667,-0.299528128298,0.313698605812,0.005235,1.28425280317,0.158534407616,-2.93113950889e-08
3x1x1,48,16,10,0.890625,0.453722100202,-0.0303869242104,0.005155,1.24161353381,0.158534407616,-2.93113950889e-08
3x1x1,48,16,11,0.880208333333,-0.370585888024,-0.296478312071,0.0051175,1.23273587788,0.158534407616,-2.93113950889e-08
3x1x1,48,16,12,0.869791666667,0.075886535955,0.487548654247,0.005125,1.24741318017,0.158534407616,-2.93113950889e-08
3x1x1,48,16,13,0.859375,0.283310288121,-0.425687549759,0.0051675,1.26747886834,0.158534407616,-2.93113950889e-08
3x1x1,48,16,14,0.848958333333,-0.513067432027,0.12661579071,0.00524,1.25440048249,0.158534407616,-2.93113950889e-08
3x1x1,48,16,15,0.838541666667,0.47822296352,0.261056833708,0.005305,1.2820760313,0.158534407616,-2.93113950889e-08
3x1x1,48,16,16,0.828125,-0.18136714084,-0.53039131271,0.0053175,1.2805433965,0.158534407616,-2.93113950889e-08
3x1x1,48,16,17,0.817708333333,-0.230584092579,0.52743156698,0.0053275,1.27591034382,0.158534407616,-2.93113950889e-08
3x1x1,48,16,18,0.807291666667,0.539575963922,-0.239035445255,0.0053075,1.28443163671,0.158534407616,-2.93113950889e-08
3x1x1,48,16,19,0.796875,-0.572593508394,-0.192683441218,0.0052975,1.27501317074,0.158534407616,-2.93113950889e-08
3x1x1,48,16,20,0.786458333333,0.298582614783,0.540677086698,0.0052575,1.27278562818,0.158534407616,-2.93113950889e-08
3x1x1,48,16,21,0.776041666667,0.148118707209,-0.613041744233,0.0052125,1.28335606766,0.158534407616,-2.93113950889e-08
3x1x1,48,16,22,0.765625,-0.53378157148,0.359020324388,0.005195,1.28610880495,0.158534407616,-2.93113950889e-08
3x1x1,48,16,23,0.755208333333,0.648170234934,0.0976510102847,0.0051675,1.25004331396,0.158534407616,-2.93113950889e-08
3x1x1,48,16,24,0.744791666667,-0.419402342514,-0.51902509415,0.005145,1.2769786584,0.158534407616,-2.93113950889e-08
3x1x1,48,16,25,0.734375,-0.0420513673856,0.677440065154,0.0051225,1.21640531077,0.158534407616,-2.93113950889e-08
3x1x1,48,16,26,0.723958333333,0.49660199884,-0.478822290986,0.0051225,1.25718767903,0.158534407616,-2.93113950889e-08
3x1x1,48,16,27,0.713541666667,-0.700384251181,0.0178938712554,0.005105,1.21636693018,0.158534407616,-2.93113950889e-08
3x1x1,48,16,28,0.703125,0.536414580467,0.466770427767,0.0050975,1.267536771,0.158534407616,-2.93113950889e-08
3x1x1,48,16,29,0.692708333333,-0.0813820240353,-0.716611562211,0.005125,1.23627280225,0.158534407616,-2.93113950889e-08
3x1x1,48,16,30,0.682291666667,-0.429854302484,0.591357218805,0.00513,1.28739896653,0.158534407616,-2.93113950889e-08
3x1x1,48,16,31,0.671875,0.725809493546,-0.1475959466,0.005135,1.2637021994,0.158534407616,-2.93113950889e-08
3x1x1,48,16,32,0.661458333333,-0.642875692428,-0.386243080649,0.005155,1.26413067509,0.158534407616,-2.93113950889e-08
3x1x1,48,16,33,0.651041666667,0.2157078078,0.727746446173,0.00518,1.2625267088,0.158534407616,-2.93113950889e-08
3x1x1,48,16,34,0.640625,0.336389852652,-0.690247402319,0.005195,1.26456689758,0.158534407616,-2.93113950889e-08
3x1x1,48,16,35,0.630208333333,-0.72227313096,0.284884153456,0.0052125,1.25441539037,0.158534407616,-2.93113950889e-08
3x1x1,48,16,36,0.619791666667,0.732806301934,0.280808144071,0.0052175,1.24124637234,0.158534407616,-2.93113950889e-08
3x1x1,48,16,37,0.609375,-0.354291835567,-0.709323201809,0.0052225,1.24867970467,0.158534407616,-2.93113950889e-08
3x1x1,48,16,38,0.598958333333,-0.220067676801,0.769947486883,0.0052375,1.22664023049,0.158534407616,-2.93113950889e-08
3x1x1,48,16,39,0.588541666667,0.688913119091,-0.42310450357,0.00524,1.24200375132,0.158534407616,-2.93113950889e-08
3x1x1,48,16,40,0.578125,-0.801131552578,-0.154789275595,0.0052325,1.22043321793,0.158534407616,-2.93113950889e-08
3x1x1,48,16,41,0.567708333333,0.490509428699,0.661141247103,0.00525,1.23878222345,0.158534407616,-2.93113950889e-08
3x1x1,48,16,42,0.557291666667,0.0856390673282,-0.825888581112,0.005245,1.1681633198,0.158534407616,-2.93113950889e-08
